Method,Image,PSNR,SSIM,UIQM,Brightness,Contrast,Sharpness
HE,vid_000079_frame0000111.jpg,11.345511614596163,0.6933558932411104,278.22659361538604,129.33601851851853,73.71670921913446,5298.090220867092
HE,vid_000079_frame0000115.jpg,11.300306691529823,0.6946849537103473,278.2658496981738,129.24037037037036,73.68217209359892,5438.138285322299
HE,vid_000079_frame0000118.jpg,11.839385806994933,0.7289569234898435,276.6103897609226,129.2225462962963,73.69055981509473,5022.489864283027
HE,vid_000079_frame0000120.jpg,11.506118499543966,0.7161144140611858,276.4158825257606,129.1463425925926,73.67185975842708,4937.93341820934
HE,vid_000079_frame0000121.jpg,11.379768516506193,0.7082468151323443,276.72725276663584,129.31688271604938,73.568673210388,5081.401264293207
HE,vid_000079_frame0000126.jpg,11.869535855360784,0.7371163380798667,275.4586996109426,129.16773148148147,73.6852601311454,4722.460541074566
HE,vid_000079_frame0000127.jpg,11.654863666579761,0.7392376620794886,275.30305435808395,129.2869675925926,73.67790106163254,4704.483560609032
HE,vid_000080_frame0000037.jpg,11.727496907807648,0.7068224120397663,277.76568129068613,129.02707561728394,73.49853446046986,5202.636574538406
HE,vid_000080_frame0000045.jpg,11.844385560387693,0.758828685182645,274.91617604018813,128.90077932098765,73.5680459519969,4429.682045867091
HE,vid_000080_frame0000046.jpg,11.93862060693811,0.7544066071714416,275.6895005405375,128.8519212962963,73.59464413412415,4551.585780829903
HE,vid_000080_frame0000051.jpg,11.490374965392697,0.7578128913121361,274.17585356126375,129.0420524691358,73.43863288141382,4339.681048900463
HE,vid_000080_frame0000052.jpg,11.540689505850308,0.7601879499392291,274.0997990448611,128.91273919753087,73.46005959861021,4623.960904894869
HE,vid_000080_frame0000054.jpg,11.666080696068313,0.7519100781078493,275.2886933235994,128.94083333333333,73.470398229302,4549.627975788751
HE,vid_000080_frame0000055.jpg,11.844871320750466,0.7514756802365614,275.43778167941986,128.9015586419753,73.38380260810253,4666.519238026727
HE,vid_000080_frame0000056.jpg,12.005380323599425,0.7614078160330114,275.2260131014981,128.79605709876543,73.5572245418017,4300.672862034893
HE,vid_000080_frame0000057.jpg,12.081988043136905,0.7494531588266167,275.87751636592833,128.8610262345679,73.48814225460637,4689.257085273717
HE,vid_000080_frame0000058.jpg,12.057074047345761,0.7442151104472101,276.33778820417314,128.90557098765433,73.51087485570089,4657.384782711703
HE,vid_000080_frame0000059.jpg,11.979951123524978,0.754045354058653,275.758094458862,128.75121913580247,73.53953830764347,4444.110942698272
HE,vid_000080_frame0000060.jpg,11.955002772256105,0.7497732482356394,275.43073821400344,128.91064043209877,73.38910726935947,4549.42145986797
HE,vid_000080_frame0000061.jpg,12.06170038204757,0.7595900369964709,275.28092096751357,128.8793287037037,73.42243491767839,4474.241705308297
HE,vid_000080_frame0000063.jpg,12.426462598715467,0.7676339606682437,274.9708375270683,128.8081712962963,73.44138703643101,4460.769927724195
HE,vid_000080_frame0000064.jpg,12.25000316572653,0.7663637446735195,274.7292064722033,128.92791666666668,73.43828383335301,4358.240910483765
HE,vid_000080_frame0000077.jpg,12.420508515405409,0.7580918124945394,276.2853959359848,128.94818672839506,73.57956059043286,4540.139092371053
HE,vid_000080_frame0000083.jpg,12.215929061473306,0.7493463185635725,276.3916799777067,128.94655092592592,73.60187335947123,4761.778060948157
HE,vid_000080_frame0000084.jpg,12.194346621649974,0.7701763145015819,274.5517345921718,129.02612654320987,73.53258775852696,4691.397931980643
HE,vid_000080_frame0000085.jpg,12.190070127800695,0.7476081750315885,275.9943216279354,128.9961728395062,73.55508717655343,4680.702583390252
HE,vid_000080_frame0000087.jpg,12.137145588327595,0.7608595817596547,275.1108434181687,128.91515432098765,73.53565047456183,4675.819347778003
HE,vid_000080_frame0000088.jpg,12.200443164537184,0.7897341530344301,273.67319855941355,128.9059413580247,73.55413777508419,4724.267228273545
HE,vid_000080_frame0000124.jpg,11.512583828103562,0.717010769756853,276.6232712862378,129.00853395061728,73.4471015951429,4992.544696692577
HE,vid_000080_frame0000125.jpg,11.546822862315594,0.7027187639367732,277.579338490392,128.90288580246914,73.45437662505786,5241.3680777282425
HE,vid_000080_frame0000126.jpg,11.478013229514348,0.7227256683445406,276.1955784324691,128.91721450617283,73.5080996625981,5100.534608986281
HE,vid_000080_frame0000132.jpg,11.145787286356954,0.7274999623822618,275.2992489753986,129.10675925925926,73.54806466130516,4912.3897702540935
HE,vid_000081_frame0000020.jpg,10.716681493627178,0.5421162859808834,276.63374306367496,130.28820216049382,72.60316076730803,5638.662070718783
HE,vid_000081_frame0000021.jpg,10.672813514503186,0.5817028790077803,273.5274646495923,130.4476388888889,72.52046585751215,5245.067284978888
HE,vid_000081_frame0000022.jpg,10.693373461165645,0.5496296283190957,275.47789771658864,130.392862654321,72.53445713732505,5679.347206214754
HE,vid_000081_frame0000023.jpg,10.713995583859129,0.5500890796859043,275.7417128719526,130.47881172839507,72.43545891664216,6107.240917351049
HE,vid_000081_frame0000026.jpg,11.033221466117036,0.5764407889988168,276.3203102846758,130.09094907407408,72.6820878017173,5607.09455244032
HE,vid_000081_frame0000029.jpg,10.985399232840535,0.6284781305357776,272.10987713622956,130.0877237654321,72.48150624429803,5029.338216406548
HE,vid_000081_frame0000030.jpg,10.739935733482312,0.5365231829311049,277.2836205468179,130.33908179012346,72.45729532250833,6326.868978855881
HE,vid_000081_frame0000031.jpg,10.601903295255095,0.5089175249656185,279.3393641905695,130.31175154320988,72.48290173551275,7614.309725522024
HE,vid_000081_frame0000032.jpg,10.56016706021021,0.4938688268585126,280.5819036892584,130.35452160493827,72.49762528839358,7760.702131705759
HE,vid_000081_frame0000033.jpg,10.658382269588369,0.503045735373359,279.4219505020682,130.45083333333332,72.40298109984879,7381.539216760916
HE,vid_000082_frame0000001.jpg,11.37746601573455,0.5624817968854102,283.3738930821803,129.82487654320988,73.25561798485344,7015.0682359358325
HE,vid_000082_frame0000002.jpg,11.396228765162196,0.6027395502499895,281.20264401931485,129.6689660493827,73.26985520632368,6487.007449168381
HE,vid_000082_frame0000003.jpg,10.942495053183116,0.6293130473598034,279.5237524280957,129.75947530864198,73.43487437461889,6419.296577198538
HE,vid_000082_frame0000004.jpg,10.669703991336538,0.6198716558155933,279.5344537724415,129.49153549382717,73.48443853041209,6229.281402453358
HE,vid_000082_frame0000005.jpg,10.75021459123522,0.6497547874559598,278.11209921458544,129.5011188271605,73.37093900248415,6304.631332913238
HE,vid_000082_frame0000006.jpg,10.868599661177319,0.6267516810418196,278.1196120336269,129.77797839506172,73.43148101419312,5668.01968585528
HE,vid_000082_frame0000007.jpg,10.843375377457656,0.5898231980336252,278.2328023809187,130.7602237654321,73.7056914373549,5885.005915006228
HE,vid_000082_frame0000008.jpg,10.673398699542975,0.46326827373034346,285.17019109817323,132.69287808641974,73.70156594493184,8653.052479315213
HE,vid_000082_frame0000009.jpg,10.595785843601371,0.5055239747612711,271.71665025889354,131.37575617283952,70.85315275151443,7183.342111178745
HE,vid_000082_frame0000010.jpg,9.734087949894468,0.4470475636968878,273.425910519102,132.72821759259259,70.7520095256355,8138.246233953415
HE,vid_000082_frame0000011.jpg,9.506270946901639,0.404179497185309,273.537464911348,135.04979166666666,69.62455098234842,11448.771114337505
HE,vid_000082_frame0000012.jpg,9.220565901447067,0.37424026643679936,274.56881477900777,135.35354938271604,69.62325392713186,12241.794867588782
HE,vid_000082_frame0000013.jpg,9.260377359474017,0.5167393872006099,264.97747973355354,130.2828935185185,70.348382148764,5847.336737225413
HE,vid_000082_frame0000014.jpg,9.857490353192958,0.5239201317764787,267.2862925581507,129.99722222222223,70.52784347509085,5670.259394257735
HE,vid_000082_frame0000015.jpg,11.242316869235616,0.5949591177579429,268.9983171025646,129.77372685185185,71.19010106944113,5147.000106095679
HE,vid_000082_frame0000016.jpg,11.456196225903305,0.55040923135914,274.8330444806207,130.09264660493827,71.92982909205006,5760.47444734219
HE,vid_000082_frame0000017.jpg,10.368838044729165,0.5280692684971781,278.18626551489405,131.6029938271605,72.84121944542292,7163.128403669351
HE,vid_000082_frame0000018.jpg,10.014253034310034,0.543484004422279,281.6920147826491,130.76149691358026,73.92593525492123,6805.220992683803
HE,vid_000082_frame0000019.jpg,10.469510687051963,0.6838311542497385,277.25567164043207,129.44063271604938,73.58824787644829,6183.595447524911
HE,vid_000082_frame0000020.jpg,10.965130160280676,0.6767062542822394,279.7298178471266,129.0204475308642,73.42325788159951,6465.386728645059
HE,vid_000082_frame0000023.jpg,11.269874601414154,0.7256354262026606,277.67048247918535,128.91361111111112,73.41987500819609,6256.297770458903
HE,vid_000082_frame0000024.jpg,11.358811753407881,0.6981411443033418,279.4093218311899,128.95439043209876,73.40675204219704,6469.585344648063
HE,vid_000082_frame0000025.jpg,11.406312217179195,0.716369422129915,278.7377760868344,128.97966049382717,73.47621824803508,6488.8774567520195
HE,vid_000082_frame0000026.jpg,11.258542502605867,0.7292228010535219,276.6201541975632,129.0454089506173,73.47966617238392,5710.69591862134
HE,vid_000083_frame0000001.jpg,10.123229882268927,0.29984243555676815,308.548800051509,131.40372685185184,72.75222106405103,23483.658290706386
HE,vid_000083_frame0000002.jpg,10.07693599464269,0.3270203208761575,299.1150619404328,131.68970679012347,72.7672120123468,15502.6394370365
HE,vid_000083_frame0000004.jpg,10.383100025938594,0.39979426925023603,289.61410703511126,131.35381944444444,72.65593748356392,10529.117226182889
HE,vid_000084_frame0000071.jpg,10.678614782810602,0.5061487968473952,278.3020323019632,130.64765432098764,72.3876721612012,7138.94465144795
HE,vid_000084_frame0000073.jpg,11.083978682373953,0.5396916706781069,279.4472329213217,130.08210648148147,72.71958876613525,6519.329938269461
HE,vid_000084_frame0000074.jpg,11.023493249838438,0.5666371069488775,277.97306478826215,130.12859567901234,72.88204780440574,5958.7857013886505
HE,vid_000084_frame0000075.jpg,11.059833575236278,0.5440370411750984,279.67897650148007,130.1626311728395,72.78341184843667,6748.177917296274
HE,vid_000084_frame0000081.jpg,11.191816593286102,0.601002310593645,275.2295824292816,130.0716512345679,72.84085120147145,4981.816289047973
HE,vid_000084_frame0000082.jpg,11.093321336201768,0.5978213643511233,274.94434509812453,130.09871913580247,72.79360562552404,5407.43260310833
HE,vid_000084_frame0000092.jpg,10.798115129250387,0.6027854002987801,272.5543272574264,130.44737654320988,72.57375798493382,5366.239343962191
HE,vid_000084_frame0000096.jpg,10.669567230678956,0.5910733172305298,273.52228810838284,130.61394290123457,72.60276897826662,5823.595874813291
HE,vid_000084_frame0000097.jpg,10.60559987386241,0.5078454992562497,277.8280533809148,130.64859567901235,72.44150664759508,6284.434824988331
HE,vid_000084_frame0000098.jpg,10.609176650076042,0.5507026118717598,275.1187662099728,130.7246064814815,72.48234001228762,5855.456027905843
HE,vid_000084_frame0000124.jpg,10.371285116481905,0.4283922551891566,284.6512202121176,131.17460648148148,72.40141337834201,9412.759913181048
HE,vid_000085_frame0000008.jpg,12.759706290964106,0.6706786660246622,275.5712376261054,129.34300925925925,72.68456530047949,4686.308460655235
HE,vid_000085_frame0000009.jpg,11.86163873728555,0.5904104700967429,275.15760423463024,130.07710648148148,72.08165372025883,4662.680791219897
HE,vid_000085_frame0000015.jpg,11.20558022373109,0.5031384341582358,276.4986089035381,132.06087191358026,72.47001895960287,7448.099325094306
HE,vid_000085_frame0000019.jpg,11.122956309319743,0.48206460812392243,278.80677195875865,132.35988425925925,72.31312258384443,8083.470856538399
HE,vid_000085_frame0000021.jpg,11.280021059418647,0.4961042951118708,278.53483778376335,131.8220061728395,72.53548780450159,7385.808981633659
HE,vid_000085_frame0000022.jpg,11.170691499557666,0.4550231427232998,280.0489198710286,132.41387345679013,72.34153716147607,8228.657326222183
HE,vid_000085_frame0000024.jpg,11.162451988950632,0.4686987466207028,277.3610814964478,132.318387345679,71.84784835428329,8664.511402533377
HE,vid_000085_frame0000027.jpg,11.254279109451685,0.5064455564881357,275.8487726178623,131.83774691358025,71.96159298746777,7969.151501743017
HE,vid_000085_frame0000031.jpg,11.142400056358836,0.548544273445719,273.1082363114057,132.0054089506173,71.97683436529718,7810.875874645395
HE,vid_000085_frame0000033.jpg,9.688598254569927,0.442190940523882,277.1703032666676,133.34631172839505,72.19269839050779,9390.774295717534
HE,vid_000085_frame0000034.jpg,9.662515997350011,0.39831121084966536,277.36689137541254,134.14802469135802,71.19240959800253,10646.53032350156
HE,vid_000085_frame0000035.jpg,9.630562570978494,0.4311547624704699,275.6046475539431,134.15296296296296,71.23551572844401,10680.56276121679
HE,vid_000085_frame0000041.jpg,9.909217023581217,0.43752872565147416,275.78765195676056,134.0440586419753,71.54768204316369,8452.7253982624
HE,vid_000085_frame0000043.jpg,9.57727704231454,0.3923350484540658,278.64582522437235,134.08548611111112,71.90869467313354,9461.531435163693
HE,vid_000085_frame0000044.jpg,9.606906575871694,0.3811268276631832,279.5467834776015,133.34020061728395,72.13742899277841,8442.811915868804
HE,vid_000085_frame0000045.jpg,10.042659649501891,0.43307472796477525,277.916482753857,132.04902777777778,71.82644734103887,6896.57721836128
HE,vid_000085_frame0000046.jpg,10.315484949733698,0.5145077036902816,275.20574182017236,131.30540895061728,71.98480467056434,5746.1103138573935
HE,vid_000085_frame0000047.jpg,10.262576623788142,0.4889212805183374,275.229190929825,131.4212114197531,71.80616459497823,5937.366675411285
HE,vid_000086_frame0000009.jpg,10.833932106773167,0.6826379572042559,271.814493160271,129.71541666666667,73.22939129871769,4538.54367301663
HE,vid_000086_frame0000011.jpg,10.483727758278523,0.6425988848690265,272.60072071314954,129.9446913580247,73.04752509452736,4918.074504833248
HE,vid_000086_frame0000012.jpg,10.083080607641845,0.5859380575866359,273.55329070806454,130.2915277777778,72.87364813018281,5304.514119672829
HE,vid_000086_frame0000013.jpg,10.098444686350645,0.5855110560252843,273.82172725986777,130.32140432098765,72.93739431447979,5634.371255749827
HE,vid_000086_frame0000021.jpg,10.204084269684536,0.5392177770692781,274.3010098970057,130.89998456790124,72.58004157607618,6336.876621604938
HE,vid_000086_frame0000026.jpg,9.686143293431282,0.5675770080007169,270.64621200078204,131.96233024691358,72.4656104100477,6216.204718397003
HE,vid_000086_frame0000027.jpg,9.907708957737519,0.5697768953671146,271.49387444010864,131.3416975308642,72.64028765737062,6061.3850104014255
HE,vid_000086_frame0000061.jpg,9.981768294569088,0.53266730791956,276.3607772266629,132.0934336419753,73.21145984027822,6929.536102651082
HE,vid_000086_frame0000062.jpg,10.267078696208056,0.6068418776570088,272.4196126298845,130.83831790123457,72.88901815036083,5763.01254314891
HE,vid_000086_frame0000063.jpg,10.407327430569271,0.5731407410796113,273.90211722529926,130.55820216049383,72.85386517646465,5622.9193253981275
HE,vid_000086_frame0000067.jpg,10.289161894806462,0.5609370686779828,274.5128814919848,130.63630401234568,72.8513979943744,5710.111805780369
HE,vid_000086_frame0000069.jpg,10.414966661276136,0.5647641037021519,274.2440392938596,130.62385030864198,72.72189776255478,5694.23484629338
HE,vid_000086_frame0000077.jpg,10.13047936665431,0.5535845642622451,273.5001710199598,130.66829475308643,72.87481461992496,5324.630665206274
HE,vid_000086_frame0000079.jpg,10.009793435639075,0.5523696248954183,272.1230900688229,130.93100308641976,72.62436486567002,5650.306474611102
HE,vid_000086_frame0000082.jpg,10.330914141047574,0.600264594604722,271.23524860567454,130.45744598765432,72.69998521079533,5182.650280604078
HE,vid_000090_frame0000048.jpg,13.233951203291177,0.5041874863183259,317.92004129215627,129.26172839506174,73.50063104272859,10327.432244579475
HE,vid_000090_frame0000049.jpg,13.359933606891488,0.5212236408786649,319.62067084161936,129.16750771604939,73.5193647631521,14706.718418715705
HE,vid_000090_frame0000050.jpg,13.359299698530974,0.5361289443138483,317.3554486767388,129.15972222222223,73.4867406234193,15840.832595573987
HE,vid_000090_frame0000051.jpg,13.372427493901544,0.5368039337093831,318.944584691964,129.09677469135804,73.5813557393236,17647.356749785606
HE,vid_000090_frame0000054.jpg,13.381119539812822,0.5471379279751772,312.0112794235584,129.09324845679012,73.44910895069614,10234.426960299257
HE,vid_000090_frame0000065.jpg,12.98237536706547,0.5423739629150635,300.4069228475803,129.39538580246915,72.61351254427666,8980.136155413558
HE,vid_000090_frame0000066.jpg,12.862129716639574,0.6176035672413142,284.412750495403,129.2293672839506,72.42328944208496,6074.542504182861
HE,vid_000090_frame0000068.jpg,11.749174758405891,0.49120689199270223,278.8261860169134,131.09300925925925,71.3893598593624,6647.436683927518
HE,vid_000090_frame0000073.jpg,12.761607918756992,0.566001944001321,288.1147651604955,129.56599537037036,72.70733388581876,6938.412978554861
HE,vid_000090_frame0000074.jpg,13.10463038792031,0.5946002853724937,287.94674260064284,129.28407407407408,72.52124494647832,6671.750934155426
HE,vid_000090_frame0000075.jpg,13.13199074960761,0.6150734426086878,286.85799048528577,128.5989737654321,72.10948404171019,6425.9010476670865
HE,vid_000090_frame0000077.jpg,12.228790242877253,0.5534473519410782,293.98527876763296,129.05068672839505,72.0432681439974,8056.860365868806
HE,vid_000090_frame0000079.jpg,12.53585564314405,0.5416348936116185,301.1893969455144,129.01609567901235,72.29198331793249,11366.130216035986
HE,vid_000090_frame0000085.jpg,12.521580743238733,0.5813245197374121,295.5568246388541,129.05965277777779,72.6054880624944,9187.317901234568
HE,vid_000090_frame0000086.jpg,12.839567565393903,0.588488461292422,295.20714960670773,128.85961419753087,72.77584898953397,6637.354440937929
HE,vid_000090_frame0000087.jpg,13.375755167318637,0.5794439322761716,304.82495610696884,128.9051311728395,72.94181463630102,8810.467235874807
HE,vid_000091_frame0000021.jpg,10.755965467897317,0.44456446199042193,286.12429616409867,130.40844907407407,71.97245174221861,7844.710600034234
HE,vid_000091_frame0000022.jpg,10.76563551688542,0.434904955324896,287.2721393369218,130.54425154320987,71.9477768542577,8595.694283786235
HE,vid_000091_frame0000035.jpg,11.280975967991862,0.46688296844128846,287.7601712447659,130.1536651234568,72.12502534175188,8029.846586533113
HE,vid_000091_frame0000040.jpg,11.161063859435618,0.47379895130901056,284.7532511402302,130.08398919753085,72.02604042863278,7440.574184014383
HE,vid_000091_frame0000041.jpg,11.049362287610276,0.4713895968975041,284.2947337212522,130.17361111111111,72.12142409080538,7279.684152804867
HE,vid_000091_frame0000042.jpg,11.017195669455635,0.4665524597579685,284.33465355628823,130.20591049382716,72.12613517692384,7530.871888691165
HE,vid_000091_frame0000054.jpg,11.282094898522539,0.45556749204224967,287.8155956981779,130.12760030864197,72.34900969793813,7886.326490357557
HE,vid_000092_frame0000002.jpg,11.010065083942155,0.39315439944513475,295.8450973602807,130.46434413580246,73.04990257143663,9099.760061342058
HE,vid_000092_frame0000024.jpg,11.029662044028456,0.45293473491308694,292.4434497763109,129.96564043209875,73.05323454260012,9439.461990868806
HE,vid_000092_frame0000049.jpg,11.414059044356986,0.4146226056970712,293.90317453344,130.4677700617284,73.0907589124068,8571.52456238545
HE,vid_000098_frame0000017.jpg,9.695659672148405,0.4998083130577739,274.1045647272128,131.67033950617284,72.03089034202605,7463.266175353415
HE,vid_000098_frame0000018.jpg,9.65467931077191,0.43568634999626016,278.2969581050719,131.74774691358024,72.12287319232502,8491.113793788045
HE,vid_000098_frame0000020.jpg,9.389794496318286,0.4154978843247279,280.34583654414206,132.49220679012345,72.32940583555998,9417.204210925296
HE,vid_000098_frame0000021.jpg,9.359135228087627,0.4538877004004412,278.1459158211296,132.6636959876543,72.368018820941,9416.52743361572
HE,vid_000099_frame0000007.jpg,14.226402292552848,0.5934338872554656,296.41103014975863,128.88212962962962,73.42811107106513,5273.412658275224
HE,vid_000099_frame0000009.jpg,14.234219025742886,0.5884913746329398,297.4918024175047,128.82188271604937,73.43958308527719,5610.684038768623
HE,vid_000099_frame0000012.jpg,14.281389154218484,0.5984201720873031,295.9870267784642,128.83032407407407,73.4155128144492,5452.76577267179
HE,vid_000099_frame0000017.jpg,14.390565651260943,0.6134753133687121,293.95061801049957,128.8195524691358,73.36503786737384,4647.571371977821
HE,vid_000099_frame0000019.jpg,14.343701984762035,0.6076030017113095,294.5674108238361,128.89985339506174,73.40238537670866,4372.8088831494815
HE,vid_000099_frame0000021.jpg,14.343990775094094,0.5901864894311871,300.73402440494317,128.87537808641974,73.39621726339979,6167.51520770438
HE,vid_000099_frame0000022.jpg,14.22592701957836,0.5829366766992815,299.21325139841093,128.87179783950617,73.54649485363274,5228.2868908130795
HE,vid_000101_frame0000005.jpg,11.719251640871782,0.5981717342784832,281.8093497461959,129.84293209876543,72.27351932143958,4693.7984100249105
HE,vid_000101_frame0000006.jpg,11.1719733990071,0.5912718010598335,283.43928860941304,129.69061728395062,72.36004269794616,4966.762832587389
HE,vid_000101_frame0000007.jpg,10.53907757584094,0.5910886714349205,283.497444055925,129.685987654321,72.46600250947716,4807.275520300831
HE,vid_000101_frame0000008.jpg,10.152113687805075,0.5827324150545906,284.68680759203147,129.56496141975308,72.47955943703565,5267.147014074586
HE,vid_000101_frame0000009.jpg,9.593197929789929,0.5684680753243203,284.0188329632161,129.59939043209877,72.65050734317704,4894.758579861052
HE,vid_000101_frame0000010.jpg,9.22931049851207,0.5427975187077391,286.1501829019738,129.69827160493827,72.69886631632791,5423.578121353394
HE,vid_000101_frame0000011.jpg,8.814899062483795,0.5249279752554146,286.62643998165123,129.73063271604937,72.85144757304799,5384.8660570794755
HE,vid_000101_frame0000012.jpg,8.514731104773478,0.5027270599472122,288.4424217634087,129.849637345679,73.04200259176494,5840.1224528463645
HE,vid_000101_frame0000013.jpg,8.140793465386949,0.4608364329180763,291.7359071822657,130.49932098765433,73.88187717045568,5939.071774570794
HE,vid_000102_frame0000001.jpg,12.565294430306002,0.7445197724387902,290.0330156971968,128.36179012345679,72.89079331357203,8202.239639053152
HE,vid_000102_frame0000002.jpg,12.574125133721324,0.7473182894349467,289.8576514933968,128.34421296296296,72.89201258654894,8092.7808190898395
HE,vid_000102_frame0000003.jpg,12.646669644394251,0.7489187514425869,289.21086666843007,128.26908950617283,72.81317596372298,7615.620543742795
HE,vid_000102_frame0000004.jpg,12.669995559436849,0.7273197859753036,292.1900668849166,128.40244598765432,72.66570328450663,7693.360675353413
HE,vid_000102_frame0000006.jpg,11.987079873507776,0.7243539565513024,287.87254127991207,128.4772299382716,72.64514020293811,6037.64448930589
HE,vid_000102_frame0000007.jpg,12.231940875722708,0.7394837729437391,289.21270243478796,128.29986882716048,72.80728097905484,6540.491466980786
HE,vid_000102_frame0000008.jpg,12.629764139452517,0.7390181851095948,290.8351896782822,128.4102700617284,72.64328287807214,7787.460007567205
HE,vid_000102_frame0000009.jpg,12.966158354892281,0.7456775600891307,287.7557268907805,128.46233024691358,72.41416428444364,6223.128470450329
HE,vid_000102_frame0000010.jpg,12.778029878692257,0.7296588749107564,288.0283829530255,128.64006172839507,72.17120792312271,6814.865368958381
HE,vid_000102_frame0000030.jpg,12.795577545164413,0.726097411901323,283.2811865704172,128.9338040123457,71.53029850491559,6864.355657735995
HE,vid_000102_frame0000033.jpg,13.526583349780948,0.7770762514278307,287.6819743413199,128.270362654321,72.75279478759231,6776.948440297722
HE,vid_000102_frame0000035.jpg,14.286594324188297,0.7620346991909708,298.11804712308816,128.544375,72.56423478372982,11699.650213690213
HE,vid_000103_frame0000004.jpg,14.11622068614836,0.6722046627088338,300.43826591255856,128.59398919753087,73.48370122035969,11068.398309540693
HE,vid_000103_frame0000005.jpg,14.11552053975447,0.6907892055714817,297.6016868982101,128.60929783950618,73.57969055808984,9090.111428219248
HE,vid_000103_frame0000006.jpg,14.093427103820368,0.7104663503404473,295.71443163566204,128.45606481481482,73.6515130128514,8606.73564254395
HE,vid_000103_frame0000007.jpg,14.044532392710057,0.724596731927814,295.3894999502588,128.546612654321,73.50474739082404,9511.783062186536
HE,vid_000104_frame0000007.jpg,17.345898500625452,0.8319318637697058,278.9553401017838,128.31043981481483,73.45233111730234,4500.063319596622
HE,vid_000105_frame0000006.jpg,12.390675483669614,0.7158142355750204,335.0496063547161,94.13597222222222,85.07585419831706,4983.950003217398
HE,vid_000105_frame0000007.jpg,12.377477897127765,0.7070701713699382,339.6800409163491,94.15263310185185,85.01637952551826,8798.446283445724
HE,vid_000105_frame0000008.jpg,12.667139696552095,0.6950758547228021,340.4264363786731,94.33199652777778,85.0529275130317,7423.401488389723
HE,vid_000105_frame0000009.jpg,13.141273242696276,0.6840096163061408,338.8962974781309,94.76361111111112,84.91050183388447,6024.507100429171
HE,vid_000105_frame0000010.jpg,12.687466648032027,0.6119422902169742,351.8502097692363,94.67641203703704,84.89612465033395,8635.06291943155
HE,vid_000105_frame0000011.jpg,12.280121250888412,0.5775436121338752,357.1879990340302,94.99803819444445,84.9710235309739,8440.06738104089
HE,vid_000105_frame0000012.jpg,12.256940812061035,0.5864119352390581,357.235399703902,94.99538773148149,84.89536108675817,8624.857403404572
HE,vid_000105_frame0000013.jpg,12.359205660737928,0.5962548009071638,353.28998730619816,95.0399537037037,84.86432861784223,6566.734829582978
HE,vid_000105_frame0000014.jpg,12.602218986489007,0.6080607274412008,343.544362436509,95.01438657407408,84.86757570740673,4018.427213199234
HE,vid_000105_frame0000017.jpg,12.899026323825094,0.6419694306751308,347.54831652684385,95.37741319444444,84.72147071309561,5683.8017790294925
HE,vid_000105_frame0000023.jpg,13.864163450956424,0.6731028655539455,347.58787917573767,94.78098958333334,84.74970735469185,5299.3365874142655
HE,vid_000105_frame0000030.jpg,14.04924400842651,0.6991519914408836,346.86465205113325,94.05118055555556,84.83369506305105,5634.753101580584
HE,vid_000105_frame0000033.jpg,14.06517341084542,0.6944447460147826,343.6048748117281,94.93787037037038,84.69980879445083,4530.707078856383
HE,vid_000105_frame0000037.jpg,13.482559512081876,0.658648423647814,346.72077487979067,96.08291666666666,84.5933606525539,5005.696636585292
HE,vid_000105_frame0000039.jpg,12.947106459250415,0.6279891452954861,351.55954407804415,93.95277199074074,85.03979486385985,9092.383910951667
HE,vid_000105_frame0000040.jpg,12.66116452119083,0.6697048702253378,339.7388295097005,95.69409143518519,84.84289144635366,6858.996087705225
HE,vid_000105_frame0000042.jpg,13.325781950771017,0.7383702473736861,338.1927956667467,94.85808449074074,84.82471464916522,8645.910900448194
HE,vid_000105_frame0000044.jpg,13.449907535506817,0.7390361771040624,338.33524222925143,95.0630324074074,84.79507410062469,8755.263134239969
HE,vid_000106_frame0000009.jpg,12.951629514026779,0.7562022906687326,314.97155683230073,95.02122685185185,84.85503543011863,2894.221957090192
HE,vid_000106_frame0000010.jpg,13.026814181497377,0.7496375400485086,315.43488424878154,94.87683449074073,84.85779156770502,2846.3296408016927
HE,vid_000106_frame0000011.jpg,13.343903200141726,0.7682282832785301,314.8244957176493,94.71043402777778,84.83173445841867,2682.254643187338
HE,vid_000106_frame0000012.jpg,13.751606204170805,0.773867496072867,315.0126870370613,94.76114004629629,84.82046051015048,2540.9249929395132
HE,vid_000106_frame0000013.jpg,14.00186164294803,0.7827883546807634,313.9612584945737,95.3862962962963,84.67135136965786,2414.6721687777294
HE,vid_000106_frame0000014.jpg,13.863274627916123,0.7849609651285469,314.6400200090782,94.78613425925926,84.79064981569111,2502.528906624952
HE,vid_000106_frame0000015.jpg,13.710763115747586,0.7820000625278002,314.5820031639135,94.68643518518519,84.82927352638544,2512.446250874452
HE,vid_000106_frame0000026.jpg,14.150417055001318,0.8049177666965827,312.8719512995257,94.74204282407408,84.65155823199386,2246.485021693854
HE,vid_000106_frame0000027.jpg,14.136168079707483,0.797190391648854,313.2731280961659,94.64965277777777,84.6555923551957,2277.392008567896
HE,vid_000106_frame0000028.jpg,13.9970117378256,0.7835778176584908,313.96217440652094,94.7663425925926,84.63389614355577,2446.608038290761
HE,vid_000106_frame0000029.jpg,13.73387160363819,0.7784802307600841,313.4433135750992,95.05341435185186,84.63907006595262,2339.949155084019
